Interval,Humidity.Average,Temperature.Average
11/12/2020 09:30 AM,56.68991262586551,19.865573191663948
11/12/2020 09:45 AM,56.44801903109193,19.993946941663125
11/12/2020 10:00 AM,56.56414139776563,20.516853348820554
11/12/2020 10:15 AM,55.3782203655605,20.036528296088733
11/12/2020 10:30 AM,57.39968121880668,20.224728505958886
11/12/2020 10:45 AM,57.3460081507904,19.79986175028023
11/12/2020 11:00 AM,56.799254635562654,20.42595959848559
11/12/2020 11:15 AM,57.30508056348218,20.149391110335827
11/12/2020 11:30 AM,58.17349907550574,19.93658468559318
11/12/2020 11:45 AM,60.160130349749345,20.021379022091125
11/12/2020 12:00 PM,58.9853376500253,19.634515558236775
11/12/2020 12:15 PM,59.7735710720577,20.045881516078357
11/12/2020 12:30 PM,57.49871647282096,20.231077811108364
11/12/2020 12:45 PM,58.209418250506545,20.01704049532505
11/12/2020 01:00 PM,59.023955486799366,20.0334502638
11/12/2020 01:15 PM,58.06893957312739,19.658431941320778
11/12/2020 01:30 PM,59.53470934907929,19.87800693869256
11/12/2020 01:45 PM,57.99905921954366,19.679047955568144
11/12/2020 02:00 PM,55.8427823345872,21.22238356398708
11/12/2020 02:15 PM,53.07692155653391,21.450180267304685
11/12/2020 02:30 PM,52.078118699367586,21.53779414878066
11/12/2020 02:45 PM,52.659776123466905,21.62353660508736
11/12/2020 03:00 PM,54.501405207790114,21.243015046413003
11/12/2020 03:15 PM,55.50399571403543,20.924239352224504
11/12/2020 03:30 PM,55.84026709410783,20.62241132799382
11/12/2020 03:45 PM,54.62099739615622,21.467270925894343
11/12/2020 04:00 PM,54.022785845463055,21.38495184903413
11/12/2020 04:15 PM,55.34339206646585,20.74435559968588
11/12/2020 04:30 PM,56.01661837476033,21.077375053574087
11/12/2020 04:45 PM,56.184349780275085,20.940067093428773
11/12/2020 05:00 PM,55.41154316841151,21.1816109224932
11/12/2020 05:15 PM,56.48688986051155,21.058255511645026
11/12/2020 05:30 PM,56.41262548624422,21.197433920400307
11/12/2020 05:45 PM,57.385273622824194,20.646302850561465
11/12/2020 06:00 PM,57.708102618401384,20.580490469961767
11/12/2020 06:15 PM,57.577404460517016,20.79156422225191
11/12/2020 06:30 PM,57.66675771847033,20.30609097781407
11/12/2020 06:45 PM,57.76989069738807,20.27194485952199
11/12/2020 07:00 PM,57.679586271770724,20.229690123488872
11/12/2020 07:15 PM,57.63219501416399,20.15728448741984
11/12/2020 07:30 PM,58.47876956537866,19.88948467220786
11/12/2020 07:45 PM,58.8024975058299,20.349024334830148
11/12/2020 08:00 PM,50.32668038778826,54.69485107954591
11/12/2020 08:15 PM,48.02236470825221,46.09385164608734
11/12/2020 08:30 PM,50.88999248067026,50.25652765921877
11/12/2020 08:45 PM,50.47411353534209,51.29810675367653
11/12/2020 09:00 PM,50.42843526099159,52.11600499246992
11/12/2020 09:15 PM,49.30286202559976,43.91884949691621
11/12/2020 09:30 PM,50.81835602907389,53.01775651153698
11/12/2020 09:45 PM,50.64758488756838,54.21193421582816
11/12/2020 10:00 PM,48.847338594843016,43.763386998795944
11/12/2020 10:15 PM,51.0457653138385,50.773777011888136
11/12/2020 10:30 PM,49.706227146184766,53.085785540337945
11/12/2020 10:45 PM,60.70355052377596,19.678692735105127
11/12/2020 11:00 PM,60.196128757260816,19.559390937902947
11/12/2020 11:15 PM,59.71322099676604,20.01305101659473
11/12/2020 11:30 PM,60.34462177719806,19.63635799902714
11/12/2020 11:45 PM,60.47425034940796,19.43144572002068
11/13/2020 12:00 AM,60.51548413397279,19.38801880992352
11/13/2020 12:15 AM,60.35158453480017,19.44766738109993
11/13/2020 12:30 AM,60.39210572703201,19.220966930232617
11/13/2020 12:45 AM,60.50004671400051,19.063477275486704
11/13/2020 01:00 AM,60.47134198096797,19.37698759646955
11/13/2020 01:15 AM,60.22306843488413,19.011184008929845
11/13/2020 01:30 AM,60.390351381576075,18.984755726525485
11/13/2020 01:45 AM,60.41573007615224,19.029951179843028
11/13/2020 02:00 AM,60.408555998264276,19.047214627640532
11/13/2020 02:15 AM,60.36915416033464,18.795947952299638
11/13/2020 02:30 AM,60.46273066406192,18.713880666988306
11/13/2020 02:45 AM,60.654488023845374,18.92463197962182
11/13/2020 03:00 AM,60.92695923665662,18.459454222427038
11/13/2020 03:15 AM,61.2494371406991,18.454653966507824
11/13/2020 03:30 AM,61.278519166615155,18.53992815961021
11/13/2020 03:45 AM,61.32595654532395,18.414647944939436
11/13/2020 04:00 AM,61.26780507263322,18.082909721024894
11/13/2020 04:15 AM,61.665943523938786,18.23970060219021
11/13/2020 04:30 AM,62.21558215627957,18.362137482333424
11/13/2020 04:45 AM,62.112364692548155,17.77613729389778
11/13/2020 05:00 AM,62.12502108737217,18.010415207533985
11/13/2020 05:15 AM,62.210972303618306,18.087633858434458
11/13/2020 05:30 AM,62.29419777752936,17.802088280192006
11/13/2020 05:45 AM,62.79363646854338,17.647952974221347
11/13/2020 06:00 AM,62.90523573911584,17.89702199994758
11/13/2020 06:15 AM,63.22320997757629,17.733412047997355
11/13/2020 06:30 AM,63.08587074564218,17.33357355831269
11/13/2020 06:45 AM,63.199567323948706,17.754305553644674
11/13/2020 07:00 AM,64.67115481103434,17.76370703585278
11/13/2020 07:15 AM,63.83675860814987,18.303649403736735
11/13/2020 07:30 AM,62.46604421373078,18.670923889491966
11/13/2020 07:45 AM,61.685328967369735,19.367015660809393
11/13/2020 08:00 AM,60.58055488530981,19.587834208652303
11/13/2020 08:15 AM,60.35209273505601,19.65762020234418
11/13/2020 08:30 AM,60.02557346862323,19.79452799459315
11/13/2020 08:45 AM,60.52095202298475,19.51602951075328
11/13/2020 09:00 AM,61.17050995193656,19.113529780671218
11/13/2020 09:15 AM,62.61855321102115,18.966948528310006
11/13/2020 09:30 AM,62.18470063130087,19.92917050665985
11/13/2020 09:45 AM,60.96703688387152,19.436192400384048
11/13/2020 10:00 AM,61.52991289337242,19.29871084564039
11/13/2020 10:15 AM,61.50836504358003,19.908262111672435
11/13/2020 10:30 AM,61.18595002262201,20.330121730422764
11/13/2020 10:45 AM,59.527281144986,20.73358275651233
11/13/2020 11:00 AM,58.9594049476203,21.153468319204382
11/13/2020 11:15 AM,61.2874408952469,20.813863480027845
11/13/2020 11:30 AM,61.65006303565349,20.449396022193607
11/13/2020 11:45 AM,60.59565821519519,20.503268211192246
11/13/2020 12:00 PM,59.202949279468314,21.04665534057887
11/13/2020 12:15 PM,58.71659378793256,21.188758790335683
11/13/2020 12:30 PM,59.126423611647084,20.859576182329953
11/13/2020 12:45 PM,59.26291931674212,20.815981436225652
11/13/2020 01:00 PM,59.38930400893131,20.861251678982327
11/13/2020 01:15 PM,59.80959487075108,20.730556198359217
11/13/2020 01:30 PM,59.61806940038459,20.452988289380887
11/13/2020 01:45 PM,59.783795311196414,20.516997003034678
11/13/2020 02:00 PM,59.7479501460207,20.864514361836356
11/13/2020 02:15 PM,58.06381914896733,21.260346832802824
11/13/2020 02:30 PM,58.611209299229756,20.927273828263388
11/13/2020 02:45 PM,58.35232091586108,21.1098485847092
11/13/2020 03:00 PM,59.15417946691289,21.06244882056387
11/13/2020 03:15 PM,59.40835723187592,20.626443300694476
11/13/2020 03:30 PM,59.302141675484854,20.536015755760012
11/13/2020 03:45 PM,59.5379938866294,20.70162538770666
11/13/2020 04:00 PM,59.02405385189242,20.62669690919447
11/13/2020 04:15 PM,59.27290602881844,20.366031400119002
11/13/2020 04:30 PM,59.004454383158,20.51239399831218
11/13/2020 04:45 PM,57.4945978840904,21.143580861532165
11/13/2020 05:00 PM,57.97109731904434,20.865049625640545
11/13/2020 05:15 PM,57.546102986210954,20.53968001818082
11/13/2020 05:30 PM,58.31150153243741,20.82681115361486
11/13/2020 05:45 PM,58.8180300496657,20.74851849851705
11/13/2020 06:00 PM,58.59757620756387,20.401391546903227
11/13/2020 06:15 PM,58.834692291701195,20.44924996337013
11/13/2020 06:30 PM,58.74797862291865,20.58467445850539
11/13/2020 06:45 PM,58.803623668101714,20.386738258388085
11/13/2020 07:00 PM,58.5062375895829,20.191276388597977
11/13/2020 07:15 PM,58.624397938615296,20.307360963446254
11/13/2020 07:30 PM,57.94579565320316,20.382179527003007
11/13/2020 07:45 PM,57.70145914287681,20.100925075444533
11/13/2020 08:00 PM,58.21813586228221,19.952181547586726
11/13/2020 08:15 PM,57.54142442349484,20.02017507504671
11/13/2020 08:30 PM,57.8031299480157,19.870964104341297
11/13/2020 08:45 PM,58.16349377465939,19.61377025344978
11/13/2020 09:00 PM,58.23040458051563,19.69963055753291
11/13/2020 09:15 PM,58.768386941918685,19.82587920027438
11/13/2020 09:30 PM,59.0614418072115,19.62609326307299
11/13/2020 09:45 PM,59.45163719158214,19.48001960409495
11/13/2020 10:00 PM,59.44557757795142,19.522409089879147
11/13/2020 10:15 PM,59.33014770497868,19.49031730893991
11/13/2020 10:30 PM,59.63020177877472,19.205369277619727
11/13/2020 10:45 PM,59.39799661042784,19.171315809461188
11/13/2020 11:00 PM,60.52080256029285,19.524291258271468
11/13/2020 11:15 PM,60.348356418880456,19.389786876255368
11/13/2020 11:30 PM,60.3145789574284,19.16800975352481
11/13/2020 11:45 PM,60.82928099351332,19.165433141923238
11/14/2020 12:00 AM,61.10714213810664,19.279604736875473
11/14/2020 12:15 AM,60.809130635738185,19.084257994461126
11/14/2020 12:30 AM,60.361119476055485,18.925689358184037
11/14/2020 12:45 AM,60.328598711611086,19.181890011479314
11/14/2020 01:00 AM,60.380303789911565,19.249525347084557
11/14/2020 01:15 AM,59.46333296404256,18.92922592040292
11/14/2020 01:30 AM,59.91883704851443,18.81040281375234
11/14/2020 01:45 AM,59.76262523861336,18.985802100071194
11/14/2020 02:00 AM,60.15334723580455,18.84328883103366
11/14/2020 02:15 AM,59.97631710543296,18.59255615371551
11/14/2020 02:30 AM,60.03359526424396,18.66231597901185
11/14/2020 02:45 AM,60.376820061441734,18.817555615780666
11/14/2020 03:00 AM,60.29760260637993,18.45729367664989
11/14/2020 03:15 AM,60.29906261066083,18.306455267191325
11/14/2020 03:30 AM,60.493303998060455,18.450174437167746
11/14/2020 03:45 AM,60.74930059507388,18.363658288717605
11/14/2020 04:00 AM,61.41610203374443,18.038011040824365
11/14/2020 04:15 AM,61.16712847812183,18.156911598413366
11/14/2020 04:30 AM,61.18997499860085,18.31476390997368
11/14/2020 04:45 AM,61.40310883636771,18.057869846539045
11/14/2020 05:00 AM,61.047533938942195,17.824275555662233
11/14/2020 05:15 AM,61.535437967481286,17.91815667740722
11/14/2020 05:30 AM,61.777318313761405,17.9417916980314
11/14/2020 05:45 AM,61.97423799494949,17.658070091637402
11/14/2020 06:00 AM,62.19190477030537,17.60993777001683
11/14/2020 06:15 AM,62.028393867365565,17.785099031094457
11/14/2020 06:30 AM,62.28164405313309,17.634661615491503
11/14/2020 06:45 AM,62.147569021605285,17.35995109192021
11/14/2020 07:00 AM,62.28618069122365,17.320054687428144
11/14/2020 07:15 AM,62.74802563085005,17.42984903204687
11/14/2020 07:30 AM,62.77452085556358,17.24176186393776
11/14/2020 07:45 AM,62.74104257264749,17.1486642406464
11/14/2020 08:00 AM,63.365480141898296,17.65690381790894
11/14/2020 08:15 AM,63.022504299109954,18.127461626329914
11/14/2020 08:30 AM,62.21537846227559,18.201856549278677
11/14/2020 08:45 AM,61.01703081309487,18.472451162091883
11/14/2020 09:00 AM,60.189100647414776,18.986392605531528
11/14/2020 09:15 AM,59.67828489178607,19.269063884441728
11/14/2020 09:30 AM,59.015952952663675,19.338984883287402
11/14/2020 09:45 AM,57.944414606260466,19.82541389094176
11/14/2020 10:00 AM,57.29481055127186,19.879206927102683
11/14/2020 10:15 AM,57.987571528276234,19.487720897881886
11/14/2020 10:30 AM,60.46003435467756,19.693250029508867
11/14/2020 10:45 AM,58.605908051553186,19.843633991771696
11/14/2020 11:00 AM,58.90241684952282,19.677974496697995
11/14/2020 11:15 AM,56.26042040094433,19.238884717538085
11/14/2020 11:30 AM,58.01830057471335,19.637610509579712
11/14/2020 11:45 AM,58.31648448233389,19.72618279943392
11/14/2020 12:00 PM,58.81133519502717,19.53175806350942
11/14/2020 12:15 PM,59.28669591876701,19.25501269054393
11/14/2020 12:30 PM,59.287433986352184,19.254648198164038
11/14/2020 12:45 PM,59.31117057205528,19.375846834656095
11/14/2020 01:00 PM,59.46951027223585,19.44724511155621
11/14/2020 01:15 PM,59.35425110181979,19.368554448999376
11/14/2020 01:30 PM,59.43105952873833,19.52751564358806
11/14/2020 01:45 PM,59.47519025685009,19.496161387840285
11/14/2020 02:00 PM,59.50135979635425,19.18360598776963
11/14/2020 02:15 PM,59.65199456645692,19.31407803833119
11/14/2020 02:30 PM,59.57321308794177,19.563635051819574
11/14/2020 02:45 PM,59.246274395047514,19.39839942053679
11/14/2020 03:00 PM,59.4951283644367,19.165347855728797
11/14/2020 03:15 PM,59.45841786737704,19.220891225370035
11/14/2020 03:30 PM,59.65472736474917,19.37742685238056
11/14/2020 03:45 PM,59.57587242763406,19.118716827665626
11/14/2020 04:00 PM,59.56600916979547,18.974392596616532
11/14/2020 04:15 PM,59.57776585862627,19.082476441604605
11/14/2020 04:30 PM,59.51696546606941,19.09791509943659
11/14/2020 04:45 PM,60.77271137018498,19.191261815749925
11/14/2020 05:00 PM,59.60940214911378,19.665933807950843
11/14/2020 05:15 PM,57.992862635255754,20.243239013161375
11/14/2020 05:30 PM,58.30528800902098,20.283933860671432
11/14/2020 05:45 PM,58.62943589904636,19.880687158647827
11/14/2020 06:00 PM,59.394719962234106,19.967580979298667
11/14/2020 06:15 PM,59.527843463689095,20.013747970243035
11/14/2020 06:30 PM,59.53750595548458,19.806783662169014
11/14/2020 06:45 PM,59.76438752951387,19.862258201334548
11/14/2020 07:00 PM,59.70277620525924,20.33475033237825
11/14/2020 07:15 PM,59.523518040297546,20.116043633685262
11/14/2020 07:30 PM,59.7381893627195,19.800419532091166
11/14/2020 07:45 PM,59.826952260832954,19.84047877208603
11/14/2020 08:00 PM,59.54682495526933,19.998264387457592
11/14/2020 08:15 PM,59.660569354461835,19.74261778602507
11/14/2020 08:30 PM,59.3009842887532,19.485700249384752
11/14/2020 08:45 PM,60.02635167871654,19.65086777477152
11/14/2020 09:00 PM,61.01780278262957,19.596651563966404
11/14/2020 09:15 PM,60.65062213435753,19.213056253126346
11/14/2020 09:30 PM,60.68728410251233,19.16678171169653
11/14/2020 09:45 PM,60.63105213691722,19.312568372545652
11/14/2020 10:00 PM,61.96715846955098,19.590672539542783
11/14/2020 10:15 PM,60.689613711148326,19.770398417820996
11/14/2020 10:30 PM,59.47251357777685,20.182073394299998
11/14/2020 10:45 PM,58.617861184174295,20.561869479416952
11/14/2020 11:00 PM,58.136540397877496,20.405845920415878
11/14/2020 11:15 PM,58.71146149135732,20.05962583405104
11/14/2020 11:30 PM,58.73875217270564,20.12379135825239
11/14/2020 11:45 PM,59.357901064408686,20.111640840095266
11/15/2020 12:00 AM,59.74565319971126,19.895876180950268
11/15/2020 12:15 AM,59.99633330691998,19.812998216128268
11/15/2020 12:30 AM,60.59691325668811,19.989386755209686
11/15/2020 12:45 AM,60.55768283043911,19.81558150468239
11/15/2020 01:00 AM,60.564852543459594,19.529524993472315
11/15/2020 01:15 AM,61.15977617876803,19.541635086602398
11/15/2020 01:30 AM,61.24515472364965,19.696729809780997
11/15/2020 01:45 AM,61.45468020966611,19.4406511132677
11/15/2020 02:00 AM,61.33133729307098,19.21279963898388
11/15/2020 02:15 AM,61.47641073045114,19.36014187177553
11/15/2020 02:30 AM,62.20858209230072,19.28575263732691
11/15/2020 02:45 AM,61.53957282093098,18.95940066828298
11/15/2020 03:00 AM,61.48996906924034,18.947167273719998
11/15/2020 03:15 AM,61.388210275903155,19.09398606176534
11/15/2020 03:30 AM,61.39249811277049,18.91674304042069
11/15/2020 03:45 AM,61.594713187015365,18.64667879760489
11/15/2020 04:00 AM,61.915717357114254,18.777730646597295
11/15/2020 04:15 AM,62.25601784799879,18.862178674896068
11/15/2020 04:30 AM,62.259971721472304,18.47460290338276
11/15/2020 04:45 AM,62.34864403328157,18.443398158364065
11/15/2020 05:00 AM,62.424479892972045,18.673893681886998
11/15/2020 05:15 AM,62.52362888940446,18.590245115053875
11/15/2020 05:30 AM,62.962585404110804,18.289902860119575
11/15/2020 05:45 AM,63.05949713825671,18.32662172188832
11/15/2020 06:00 AM,63.231988108925975,18.452493904569994
11/15/2020 06:15 AM,63.110163942592365,18.264699949929533
11/15/2020 06:30 AM,62.958290900834754,18.111615589190386
11/15/2020 06:45 AM,63.259503621485564,18.287733281556612
11/15/2020 07:00 AM,62.96731976211478,18.288028136235944
11/15/2020 07:15 AM,63.22715564623613,18.07689727471451
11/15/2020 07:30 AM,63.30894166507681,18.04564270639561
11/15/2020 07:45 AM,63.45670462720124,18.153743883547047
11/15/2020 08:00 AM,64.15628227118916,18.10896585079778
11/15/2020 08:15 AM,64.39547792781245,18.31783009088448
11/15/2020 08:30 AM,63.51762330778573,18.881092929711713
11/15/2020 08:45 AM,62.883087408952285,19.372745760395397
11/15/2020 09:00 AM,61.968881927369864,19.491558846588607
11/15/2020 09:15 AM,61.325591036370774,19.6745038770596
11/15/2020 09:30 AM,60.97316088302947,19.647042503236346
11/15/2020 09:45 AM,61.44910126677683,19.616711160952562
11/15/2020 10:00 AM,61.983806203112294,19.48275363345252
11/15/2020 10:15 AM,61.96886776640654,19.80978088417391
11/15/2020 10:30 AM,61.68851805319231,19.943298792102595
11/15/2020 10:45 AM,61.506251755235986,19.82850541945399
11/15/2020 11:00 AM,61.456861646010125,19.600264515548457
11/15/2020 11:15 AM,62.219296153722546,19.883835432702696
11/15/2020 11:30 AM,61.31390618564948,20.18798883220692
11/15/2020 11:45 AM,61.68114969116394,19.881832178328782
11/15/2020 12:00 PM,61.59262036222792,19.70521305499802
11/15/2020 12:15 PM,61.60586842808375,19.946460360215962
11/15/2020 12:30 PM,62.7978094572449,19.963545489999298
11/15/2020 12:45 PM,62.61310949355049,19.781030545701853
11/15/2020 01:00 PM,63.569660642593455,19.75031206760082
11/15/2020 01:15 PM,63.480938525823476,19.897648376517694
11/15/2020 01:30 PM,63.21213063039775,19.789808469390657
11/15/2020 01:45 PM,63.14934498446772,19.583249385694835
11/15/2020 02:00 PM,62.479428383768926,19.916885373447972
11/15/2020 02:15 PM,61.94389074977222,20.093489758976617
11/15/2020 02:30 PM,62.387581323044174,19.83631715863173
11/15/2020 02:45 PM,61.97319200844171,19.78047662690667
11/15/2020 03:00 PM,62.51380571327257,19.920050325550168
11/15/2020 03:15 PM,62.291962522060736,19.859828048779182
11/15/2020 03:30 PM,62.34029509674236,19.63998504160752
11/15/2020 03:45 PM,62.63827068371037,19.65078827430213
11/15/2020 04:00 PM,62.25147704311092,19.88216621241127
11/15/2020 04:15 PM,62.57748269597516,19.715579773027276
11/15/2020 04:30 PM,61.98237623723149,19.656416064979844
11/15/2020 04:45 PM,61.37135754268489,20.08960993601745
11/15/2020 05:00 PM,61.71069667209307,20.142970468485988
11/15/2020 05:15 PM,61.33239647620578,19.85245323184057
11/15/2020 05:30 PM,61.78770706404275,19.76436525370841
11/15/2020 05:45 PM,61.48544246890933,19.999614513843262
11/15/2020 06:00 PM,62.18569902073522,19.972206312259807
11/15/2020 06:15 PM,62.6699087988557,19.736778710723826
11/15/2020 06:30 PM,62.28891139977037,19.78678769884504
11/15/2020 06:45 PM,62.66871282050654,19.958721347576116
11/15/2020 07:00 PM,62.38616835648312,19.711124937069055
11/15/2020 07:15 PM,62.44450600601844,19.56123827591811
11/15/2020 07:30 PM,62.679319751071176,19.85185714589602
11/15/2020 07:45 PM,62.343020578499726,20.0179319796314
11/15/2020 08:00 PM,61.78869582723553,20.111442116672432
11/15/2020 08:15 PM,61.4167893272789,19.964849123082416
11/15/2020 08:30 PM,61.51469044758421,20.074303735854414
11/15/2020 08:45 PM,61.31088221604335,19.95303840966249
11/15/2020 09:00 PM,61.332550560451544,19.708688905205477
11/15/2020 09:15 PM,61.71841533453186,19.874352374603866
11/15/2020 09:30 PM,61.35108664646897,20.039164038899674
11/15/2020 09:45 PM,62.226591733626144,20.00571666000686
11/15/2020 10:00 PM,61.62721210130059,19.996859560319972
11/15/2020 10:15 PM,61.41458591286941,20.07796520768842
11/15/2020 10:30 PM,61.736375361273375,20.00036409500991
11/15/2020 10:45 PM,61.41101179018897,19.820516509041106
11/15/2020 11:00 PM,61.68149994473279,19.790693753643946
11/15/2020 11:15 PM,61.555557859228415,20.02874224010205
11/15/2020 11:30 PM,61.53421719568387,19.908984744486975
11/15/2020 11:45 PM,61.84803572416926,19.6627887847398
11/16/2020 12:00 AM,61.99658960707479,19.72890105586611
11/16/2020 12:15 AM,62.334841123989555,19.814986014854707
11/16/2020 12:30 AM,62.207905073061255,19.557182829898085
11/16/2020 12:45 AM,62.38532882035462,19.423167527079304
11/16/2020 01:00 AM,62.49239386360044,19.552648121064262
11/16/2020 01:15 AM,62.40788782789248,19.494770671310683
11/16/2020 01:30 AM,62.6588076040064,19.118683807263707
11/16/2020 01:45 AM,62.805977958360344,19.06651538418831
11/16/2020 02:00 AM,62.8376009998042,19.232602464075832
11/16/2020 02:15 AM,62.340300300339756,19.120692498599297
11/16/2020 02:30 AM,62.25442033650942,18.868658305190262
11/16/2020 02:45 AM,62.42164455434188,18.965901035469507
11/16/2020 03:00 AM,62.23817587034993,19.077012080759037
11/16/2020 03:15 AM,62.59973022983205,18.73326519018524
11/16/2020 03:30 AM,62.92682458111606,18.5333835295379
11/16/2020 03:45 AM,63.078437088147474,18.785972064916137
11/16/2020 04:00 AM,63.368529611350844,18.68820272451324
11/16/2020 04:15 AM,63.159738403120535,18.42756327323974
11/16/2020 04:30 AM,63.43218098608202,18.48136382648738
11/16/2020 04:45 AM,63.23307879068848,18.6067002204834
11/16/2020 05:00 AM,63.351717239622396,18.36191533969589
11/16/2020 05:15 AM,63.6600242244465,18.12985863708602
11/16/2020 05:30 AM,63.85406942814605,18.292597409342978
11/16/2020 05:45 AM,64.23429182976373,18.350911150673333
11/16/2020 06:00 AM,63.97002531358254,18.073961490794563
11/16/2020 06:15 AM,64.18135599240661,18.03647949168801
11/16/2020 06:30 AM,64.1649417070292,18.214783553863192
11/16/2020 06:45 AM,64.01357685223671,18.01855748230545
11/16/2020 07:00 AM,65.2075304144581,17.873317579646784
11/16/2020 07:15 AM,65.3873554658339,18.498563546075914
11/16/2020 07:30 AM,64.54679432944766,18.98557591392797
11/16/2020 07:45 AM,63.5422866900376,19.098233407207793
11/16/2020 08:00 AM,62.95931096473294,19.392715225600853
11/16/2020 08:15 AM,61.89607906410765,19.901586960897077
11/16/2020 08:30 AM,60.499449608994524,20.06929415160313
11/16/2020 08:45 AM,60.929045893941876,19.633896721528007
11/16/2020 09:00 AM,61.337125076307416,19.52462331457884
11/16/2020 09:15 AM,61.70887251750805,19.5860824871337
11/16/2020 09:30 AM,62.20174650028028,19.41862641551441
11/16/2020 09:45 AM,62.15400251601121,19.182786260482036
11/16/2020 10:00 AM,62.741306753402235,19.27921769018328
11/16/2020 10:15 AM,63.492111100516134,18.934087710107406
11/16/2020 10:30 AM,64.05247071032541,19.358888966170063
11/16/2020 10:45 AM,62.87911008736065,19.539784283971787
11/16/2020 11:00 AM,62.2471002348923,19.652824429363363
11/16/2020 11:15 AM,63.04113200594164,19.685204645040717
11/16/2020 11:30 AM,63.824769017283316,19.437233985979365
11/16/2020 11:45 AM,64.15999450427411,19.458106716967208
11/16/2020 12:00 PM,63.932733422621084,19.836977293122505
11/16/2020 12:15 PM,62.46987900296027,20.025504111480505
11/16/2020 12:30 PM,62.48043005983775,19.752286465581548
11/16/2020 12:45 PM,61.18177246151988,20.32681656139235
11/16/2020 01:00 PM,60.060581862729535,20.968346006997344
11/16/2020 01:15 PM,58.94632580846278,21.06509071941779
11/16/2020 01:30 PM,57.76816675493054,21.159207761202957
11/16/2020 01:45 PM,58.6220729376695,21.156856611894053
11/16/2020 02:00 PM,58.88631148553888,21.09112136155941
11/16/2020 02:15 PM,58.71003508697988,21.14707523930189
11/16/2020 02:30 PM,58.03093882545128,21.208850925195115
11/16/2020 02:45 PM,58.67173631074252,21.184424374412618
11/16/2020 03:00 PM,59.60055975311163,20.9894379001127
11/16/2020 03:15 PM,59.409348602137676,20.72669189912764
11/16/2020 03:30 PM,59.80698129106858,20.82566820225892
11/16/2020 03:45 PM,59.65418988633966,20.894924393602736
11/16/2020 04:00 PM,59.86374839129608,20.65294646695206
11/16/2020 04:15 PM,60.495650523977005,20.725148983274842
11/16/2020 04:30 PM,59.51336499416572,21.125115661009715
11/16/2020 04:45 PM,60.41731761930415,20.910302907289402
11/16/2020 05:00 PM,60.40751627608425,20.634957050390938
11/16/2020 05:15 PM,60.508855461450004,20.72883678664774
11/16/2020 05:30 PM,61.47520903778435,20.919715932449783
11/16/2020 05:45 PM,61.97465964088564,20.713686747047127
11/16/2020 06:00 PM,62.74218322545193,20.40176627173927
11/16/2020 06:15 PM,62.21941269400201,20.550513721554974
11/16/2020 06:30 PM,62.42590847447079,20.69280231920974
11/16/2020 06:45 PM,62.536672076130515,20.62854702203302
11/16/2020 07:00 PM,62.320718460103514,20.56303916796297
11/16/2020 07:15 PM,62.76682579241123,20.74933320516617
11/16/2020 07:30 PM,62.232408159865784,20.738330270308264
11/16/2020 07:45 PM,62.5843636535569,20.519536682650163
11/16/2020 08:00 PM,62.412015305438686,20.47699700522468
11/16/2020 08:15 PM,62.476248841965095,20.7370592258278
11/16/2020 08:30 PM,62.625146579048014,20.669411990050815
11/16/2020 08:45 PM,62.48235936982814,20.534565293182883
11/16/2020 09:00 PM,62.598148137963655,20.62378976268301
